id_str,user,tweet,created
1516597309785899008,KadRunMurTaD🥷,"b'Lama tak tertawa, kali ini terbahak-bahak\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nhttps://t.co/X60EwyMf5V'",04/20/2022 01:59:10
1516595296058286084,Aiman_Judakusumah 🇮🇩,"b'@BEMUI_Official @jokowi @DivHumas_Polri @Puspen_TNI @KSPgoid @kemenkomarves @FaldoMaldini @univ_indonesia @mohmahfudmd @budimandjatmiko @boni_hargens @tvOneNews @KompasTV @Metro_TV terpikir saat pak Jkw sdh menolak,\napakah kmdn orkestrasi kegaduhan itu muaranya ke sini ?\n\nhttps://t.co/8eMVYs2xZ0'",04/20/2022 01:51:10
1516594809943003140,Tito Faizal,"b'@detikcom Lgs bilang aja setuju pemilihan presiden 3 periode, biar kata SBY bisa ikut pilpres. Gitu aja kok repot \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",04/20/2022 01:49:14
1516589953446080513,Ronny Trihandoko,b'@geloraco Intinya : Ganti Presiden.... no perpanjangan  apalagi 3 periode.... lebih cepat lebih baik.\nMantap pak daeng \xf0\x9f\x98\x86\n#Lengser',04/20/2022 01:29:56
1516589896026116099,BIGWINNER,b'Imin yg gembargemborkan Presiden 3 Periode dan tunda Pemilu .. motifnya? https://t.co/fTiUlSc9Qc',04/20/2022 01:29:42
1516588315536879616,k o,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/u8dyfYxS6T'",04/20/2022 01:23:25
1516587763281186816,Alex Sansan,b'@Mdy_Asmara1701 Belajar dua dekade jadi Presiden dan Kakaknya jadi PM? 3 periode saja udah ribut apalagi 4.',04/20/2022 01:21:14
1516585869439766528,TY.,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/PX6twjBZI5'",04/20/2022 01:13:42
1516585455105773568,Sebutir Debu,b'Saya mendukung wacana presiden 3 periode asalkan sesuai konstitusi https://t.co/ESEvVKtrV5',04/20/2022 01:12:03
1516584774714146818,M.Margani,"b'Penambahan harta kekayaan Presiden Joko Widodo yg mencapai Rp 7,8 miliar dlm satu tahun dipertanyakan banyak pihak. Sebab,penambahan itu tdk sinkron jika hanya menghitung gaji dan tunjangan yang didapat Jokowi dari negara\n\xf0\x9f\xa4\x94dpt difahami jika mau 3 PERIODE https://t.co/FrR7HF7LFA'",04/20/2022 01:09:21
1516583319982714880,Roccuzzo *BIPANGAMBAWANG😝,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/LWnjObHIh7'",04/20/2022 01:03:34
1516582392311742465,harso soe,b'@geloraco seperti juga minta perpanjangan jabatan dan minta 3 periode tanpa sepengetahuan presiden',04/20/2022 00:59:53
1516582355762249734,kai.,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/v8OMFndSEN'",04/20/2022 00:59:45
1516580523413368833,Pejuang Rakyat,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/kSeu0qymGf'",04/20/2022 00:52:28
1516580357063479297,BantengnyaPDIPerjuangan,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/jL8bBeAGZP'",04/20/2022 00:51:48
1516578018067566592,MahesaTiwi,"b'Lantas, bagaimana sebenarnya penerapan kenaikan harga BBM di tiap periode kepemimpinan Presiden RI? \n#BBMNaikPalingRendah\nhttps://t.co/RmRNHXwdz5'",04/20/2022 00:42:30
1516574836554084362,PUTRI CEBONG (IG:Putri_cebong.id),"b'Wacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi\n\n\xf0\x9f\x91\x89JANGAN ADA MANGKRAK JILID 2.\n\nKATAKAN TIDAK PADA (HAL) KORUPSI..!!!\n\n https://t.co/7hH0eRnNxZ'",04/20/2022 00:29:52
1516558995875856384,Viva wungkana,"b'@SantorinisSun Waduuuuh Pak SBY utk Pilpres sudah diumumkan pemerintah akan dilaksanakan bulan P3bruari 2024 knapa bicara selaluh Presiden 3 periode, sudah basih itu pak'",04/19/2022 23:26:55
1516553424074330115,aufadhil,"b'@Nicho_Silalahi @Uki23 Ga usah jauh2 sukarno bang niko, yg dekat aja deh, ada tuh anak dan menantu bisa jadi walikota, salah satunya ya pasti karena anak sodara presiden mah, emang buzzerrp mah gitu, standar ganda sama kek minta presiden mundur= makar, presiden 3 periode= aspirasi\nOtak hnya pajangan si'",04/19/2022 23:04:47
1516543188206604298,aksesdisini.com,b'Demokrat: Wacana Presiden 3 Periode Akan \xe2\x80\x98Dimainkan\xe2\x80\x9d Lagi Setelah\xc2\xa0Lebaran https://t.co/Ss0thuyrDG',04/19/2022 22:24:06
1516541491199414276,Wikanda,"b'Isu Presiden 3 Periode, ini Kata Jusuf Kalla #ProkesMudikAman https://t.co/CnsbbPjoPw'",04/19/2022 22:17:22
1516541466570792963,S4yogi,"b'Isu Presiden 3 Periode, ini Kata Jusuf Kalla #ProkesMudikAman https://t.co/vASc3pdCOx'",04/19/2022 22:17:16
1516539326321946626,HT Simatupang,"b'@detikcom Wacana presiden 3 periode jelas sdh tertutup,Tp wacana penundaan pemilu 2-3th sesuatu y paling mungkin.Pasti baik bg NKRI.Secara teknis gak susah dilaksanakan,semua fihak akan happy sebab presiden sampe kpl daerah diperpanjang 2-3 th, jg ngirit 110T.Mknya parpol&amp;MPR sgrlah respon'",04/19/2022 22:08:45
1516532745299980290,Ratih K. Devi,b'@ajengcute16__ Presiden jg kagak minta 3 periode....',04/19/2022 21:42:36
1516532399936466945,TheDreamIsReal,"b'@Mdy_Asmara1701 Wacana Presiden 3 Periode Masih Bergulir.\nHasil Survei : SBY Bakal Jadi Presiden Lagi dan Kalahkan Jokowi di Pemilu 2024.\n\nSBY mendapatkan elektabilitas sebesar 10,09 persen.\nJokowi dengan elektabilitas yang hanya menyentuh angka 6,14 persen\n\nhttps://t.co/LuAwBGpb97'",04/19/2022 21:41:14
1516532047983960067,TheDreamIsReal,"b'Wacana Presiden 3 Periode Masih Bergulir.\nHasil Survei : SBY Bakal Jadi Presiden Lagi dan Kalahkan Jokowi di Pemilu 2024.\n\nSBY mendapatkan elektabilitas sebesar 10,09 persen.\nJokowi dengan elektabilitas yang hanya menyentuh angka 6,14 persen\n\nhttps://t.co/LuAwBGpb97'",04/19/2022 21:39:50
1516531914186067973,🇲🇨 Lambe Waras 🇲🇨,"b""Peringatan Nuzulul Qur'an, Jokowi: Jangan Ada yang Merasa Lebih Suci.\nLambe Waras: Karena Ada Yg Merasa Lebih Suci dari Presiden Lainnya, Akhirnya Ada Yang Minta Pemilu Ditunda, Dan Minta 3 Periode, Konstitusi Diabaikan. https://t.co/0HqENRFZO4""",04/19/2022 21:39:18
1516531381438136321,Lamongan Today,"b'Weton Presiden Jokowi Rabu Pon: Penuh Kehati-hatian dan Perhitungan, Apakah Pantas Jabat 3 Periode? \nJgn cuma rame #maguire dan #Liverpool perlu juga lihat #3periode\nhttps://t.co/vKAxAGIxMg'",04/19/2022 21:37:11
1516529536795836416,Sang Surya,"b'Lah jadinya yg pingin 3 periode ini sebenarnya siapa, soalnya presiden @jokowi sendiri sudah bilang menolak, ketahuan kan isu 3 periode ini berhembus drmna \xf0\x9f\x98\x82 https://t.co/2DMGcJUOoV'",04/19/2022 21:29:51
1516525365119709184,Anita,b'@KompasTV @msaid_didu Minta 3 periode juga gak ? (maksudnya presiden Sri Lanka tuh)',04/19/2022 21:13:17
1516512983882424320,VivaCoid,"b'Soal Wacana Jabatan Presiden 3 Periode, Ini Kata Andi Mallarangeng https://t.co/xC1LKGVLIc'",04/19/2022 20:24:05
1516511394036056065,MangkuNegara_Official,"b'@tjhinfar @jokowi @DivHumas_Polri Gegara fitnah @cakimiNOW ttg ""Presiden 3 Periode"", @Helmi_Felis &amp; @Nicho_Silalahi dibayari Klan Soeharto, dikompori @PDemokrat @AgusYudhoyono &amp; bajingan2 @PKSejahtera hasud masy.utk kudeta konstitusi. Padahal itu fitnah yg diulang-ulang. Soeharto 7 Periode, mingkem semua. Asu \xe2\x80\xbc\xef\xb8\x8f'",04/19/2022 20:17:46
1516511232593108992,MangkuNegara_Official,"b'Gegara fitnah @cakimiNOW ttg ""Presiden 3 Periode"", @Helmi_Felis &amp; @Nicho_Silalahi dibayari Klan Soeharto, dikompori @PDemokrat @AgusYudhoyono &amp; bajingan2 @PKSejahtera hasud masy.utk kudeta konstitusi. Padahal itu fitnah yg diulang-ulang. Soeharto 7 Periode, mingkem semua. Asu \xe2\x80\xbc\xef\xb8\x8f https://t.co/Immu3En5KU'",04/19/2022 20:17:07
1516494097820884998,radaraktualdotcom,"b'Jika Wacana 3 Periode Terus Bergulir, Jokowi Kalah di Pemilu 2024, SBY Jadi Presiden\xc2\xa0Lagi https://t.co/W0QWqJN7fJ'",04/19/2022 19:09:02
1516494077088661504,Haddy Iskandar,"b'@UdhaKayuno @Miss_warawiri @democrazymedia Tunda, sambil putusan 3 periode kan bisa. Harapan cak Imin apabila nantinya menang jadi presiden 2027\xf0\x9f\x98\x81 ngebet jadi presiden.\xf0\x9f\x98\x9d'",04/19/2022 19:08:57
1516492978071740424,detikcom,b'SBY mewanti-wanti soal wacana perpanjangan masa jabatan presiden 3 periode. Partai Demokrat melihat wacana presiden 3 periode bakal muncul lagi usai lebaran. https://t.co/whdBtXCXv9',04/19/2022 19:04:35
1516492677533081604,radaraktualdotcom,b'Canda AHY Soal Presiden 3 Periode: Kenapa Tidak Seumur Hidup\xc2\xa0Sekalian? https://t.co/Mvk7wsNtn5',04/19/2022 19:03:24
1516487057002340357,Nakal,"b'@irulrizal @detikcom Kalo mau selamatkan kiyai maruf harusnya bilang wapres 2 periode, bukan presiden 3 periode...'",04/19/2022 18:41:04
1516482081081413637,Kyara Prasetyo,b'Akhiri Polemik Wacana Penundaan Pemilu 2024 dan masa jabatan Presiden Menjadi 3 Periode\n#aksiunjukrasa #aksimahasiswa #pemilu2024 #radikalisme #kelompokanarko https://t.co/XIKGnwku4w',04/19/2022 18:21:17
1516481674779201536,indonesiabangsaku,b'Akhiri Polemik Wacana Penundaan Pemilu 2024 dan masa jabatan Presiden Menjadi 3 Periode\n#aksiunjukrasa #aksimahasiswa #pemilu2024 #radikalisme #kelompokanarko https://t.co/boBZrxa2SH',04/19/2022 18:19:40
1516481576351432704,LFajarr,"b'jelang 2024 , jelang rakyat menuntut tolak kenaikan harga\xc2\xb2 . Tolak penundaan pemilu. Tolak presiden 3 periode. Sumbar #DramaGolok88'",04/19/2022 18:19:17
1516479204862603267,THE ANGRY WOLF SQUAD | ~ Anton Stefanus ~,b'.\n.\nKALO ENIH BENERAN KEJADIAN ..\n\nGua sih kesian bener sama\nBang @AgusYudhoyono \n\nYa masa blom apa-apa kena sleding ..\nSama Bapaknya sendiri ??\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nDulu juga putus Karir Militer\nGegara Babeh kan??\n.\n.\n\nhttps://t.co/pojRKiyYBw',04/19/2022 18:09:51
1516477507356479490,Anak kolong,b'@KompasTV Kalau presiden kita gimana...?udah salah mengelola perekonomian negara...malah minta nambah 3 periode....kurang gila gimana...?\xf0\x9f\x98\x87\xf0\x9f\x98\x87',04/19/2022 18:03:07
1516472074545823751,Barry Mikhael,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa serta rakyat. https://t.co/XwmuhXdqtj',04/19/2022 17:41:31
1516471177224781825,Farida Author,b'Presiden Jokowi adlah pemimpin berjiwa demokrasi. Terbukti dg n adanya penolakan olehnya ntuk menjabat presiden 3 periode n selalu menerima saran n masukan dari mahasiswa serta rakyot. https://t.co/2KHO2ESkIl',04/19/2022 17:37:57
1516470191563350018,Erwin Bani Adam,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa serta rakyat. https://t.co/MmZr4nKT5y',04/19/2022 17:34:02
1516469768379068417,Hilda Darusnia,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa. https://t.co/iGpu39YBlU',04/19/2022 17:32:22
1516469327964229632,Hilda Darusnia,b'Presiden Jokowi adlah pemimpin berjiwa demokrasi. Terbukti dg n adanya penolakan olehnya ntuk menjabat presiden 3 periode n selalu menerima saran n masukan dari mahasiswa serta rakyot. https://t.co/qoQ5FL2J9O',04/19/2022 17:30:37
1516468927802789888,Asyifa Daniya,b'Presiden Jokowi adlah pemimpin berjiwa demokrasi. Terbukti dg n adanya penolakan olehnya ntuk menjabat presiden 3 periode n selalu menerima saran n masukan dari mahasiswa. https://t.co/ZYeaGYh2t7',04/19/2022 17:29:01
1516468337085411329,Yolanda Ayu Syafira,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa serta rakyat. https://t.co/PlzoRcK4M8',04/19/2022 17:26:40
1516466412000141317,Grace Pricilla,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa serta rakyat. https://t.co/J4UNl8QV7H',04/19/2022 17:19:01
1516466240553775104,Febri Kurniawan,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa. https://t.co/u366SEz5WL',04/19/2022 17:18:20
1516464692323299330,"k/ia, m i r a .","b'@thvgfxx @arasvley @convomf Wacana itu kan bisa merusak siklus 5 tahunan dalam demokrasi kita. di tambah lagi, ide mengamandemen UUD biar presiden bisa 3, periode juga dianggap gagasan yang mengangkangi konstitusi. Hal ini juga sih yang menyebabkan terjadinya gelombang demonstrasi akhir-akhir ini.'",04/19/2022 17:12:11
1516464404170088457,Mala Lindazahra,b'Presiden Jokowi adalah pemimpin berjiwa demokrasi. Terbukti dengan adanya penolakan olehnya untuk menjabat presiden 3 periode dan selalu menerima saran dan masukan dari mahasiswa. https://t.co/aMVwUp8OuS',04/19/2022 17:11:03
1516461874396614662,Gate25@madina2017,"b'Anwar Usman sebaiknya sgr mundur karena ada ""reasoneble "" selain dilarang oleh kode etik hakim. Dan beresiko semakin masyarakt gak percaya kpd MK..\nhttps://t.co/uQmdwkXcJL'",04/19/2022 17:01:00
1516458430575550464,Ujang Junior,b'Sudah jelas Presiden dgn tegas tidak ada niatan &amp; menolak jabatan 3 periode https://t.co/Q1zJP2tkyy https://t.co/kCkuZhFhrH',04/19/2022 16:47:18
1516454661456556033,uwa gareng,b'@Herzaky__MP @jokowi Bapa presiden RI siap menuju 3 periode dengan dasar manggung lagi nanti 2024. Aamiin.....\n\nada yang mau bantah?',04/19/2022 16:32:20
1516454274003189762,bnewstv beraunews,b'Catat!!! Presiden Memang Tergoda Jabatan 3 Periode \n\nSelengkapnya di :\nhttps://t.co/5mmlA8VdJi https://t.co/8QJxpWzAOW',04/19/2022 16:30:47
1516452600979529729,Wiwinabidin,b'@myputun Masih hebat presiden Sri Langka minta maaf karena merasa salah lah di Indonesia kok bebel banget ya malah monta nambah 3 periode',04/19/2022 16:24:09
1516452515252154369,Yusuf,b'Ini Biangnya Tiga Periode! \n\nhttps://t.co/XCPxiC6BZg',04/19/2022 16:23:48
1516451469238870019,Mark_z,b'Hasil pertemuan tertutup dengan delegasi US dan kedubesnya.... https://t.co/Ce7T5EvgbI',04/19/2022 16:19:39
1516444127101358082,Pijat Sehat,"b""@DinKaharud Dasar O'on. Kau demo presiden 3 periode, tapi orba kau puji. Orba kan 32 tahun, berapa periose itu?""",04/19/2022 15:50:28
1516442099755155460,M Kotjosoengkono 🇮🇩,"b'@BossToukeeIsa @cagubnyinyir2 @hnurwahid @bemui @ibradhik @Warrior764 @istidharto @jamzsay @FNt70 Ditegur wapres,mk-nya menetralisir pernyataannya ttg 3 periode ms jbtn presiden dan penundaan pemilu yg digaungkan 3 ketum parpol,alsn penundaan itu yg bs jd buat meraup uang se-banyak""-nya slg di lingkaran kekuasaan,kelojotanlah oposisi yg memang sdh bernafsu utk berkuasa lg \xf0\x9f\x98\x82'",04/19/2022 15:42:25
1516441642274033665,Gie',b'@BungkusTukang Demi menolong dalang minyak goreng jdi pengalihan isu presiden 3 periode.',04/19/2022 15:40:36
1516440005798887432,Terkinidotid,"b'Peneliti Senior INSIS, yakni Dian Permata, belum lama ini menyampaikan pendapatnya terkait isu tiga periode Presiden Joko Widodo alias Jokowi yang masih terus bergilir. https://t.co/rN5ICIRI1I #Politik #SBYJokowi #TiketPresidensiSBYakanhiduplagi'",04/19/2022 15:34:06
1516435607761059843,Kitri Dewi Kurniati,b'@susipudjiastuti Dulu waktu jadi menteri Kelautan cerdas dan mengagumkan.  Setelah tidak dipakai lagi jadi nyinyir ke Presiden.  Kesannya jadi spt anda ini sakit hati krn tdk dipakai lagi.  Yg usul 3 periode kan bukan Jkw kok ikutan nyinyirin Jokowi?  Saya bukan pemuja Jkw juga tapi yg fair saja',04/19/2022 15:16:37
1516430355112202242,dayen,b'@capioleiarctruz klo lu jd presiden gue dukung lu 3 periode',04/19/2022 14:55:45
1516429905948553230,James RRI SIBOLGA,b'Pendapatmu dengan Presiden 3 Periode',04/19/2022 14:53:58
1516425284165464064,Edwin Simatupang,b'@etika_arie kalau ngak ...SBY dirindukan rakyat atau presiden 3 periode.. cuma itu topik yg dia tau...\n\nmaklumlah dia cuma pensiunan mayor (kurang kreatif)',04/19/2022 14:35:36
1516423940188647444,𝘼𝙜𝙪𝙨 𝙎𝙖𝙥𝙩𝙤𝙣𝙤 ❄️,b'Lanjutkaaaaan. \xf0\x9f\xa4\xa3 https://t.co/T1vFrcdW9A',04/19/2022 14:30:15
1516421873730572298,NAMANYA JUGA MISBAH,b'@aku_widiaa @diyahkusumo Ehem KETUA DEPARTEMEN KOMINFO 2 PERIODE HAMPIR 3 PERIODE KAYAK PRESIDEN MAU LEWAT',04/19/2022 14:22:03
1516418777155616770,Ekogilidesign,"b'@CNNIndonesia LUPAKAN\xf0\x9f\x91\x89AA\nTidak PENTING.!!!\n\nRakyat sebaiknya FOKUS pada hal PENTING yang harus diperjuangkan:\n\xe2\x80\xa2bagaimana agar kebijakan bisa memihak rakyat,\n\xe2\x80\xa2turunkan harga BBM, Migor, Bahan Pokok, PPN, &amp; Listrik,\n\xe2\x80\xa2menolak jabatan presiden 3 periode,\n\xe2\x80\xa2DPR kembali membela aspirasi rakyat.'",04/19/2022 14:09:44
1516418354206380033,ヘンドリ.クンチョロ,b'Owalaaaaah...... ada udang toh.... ? @AgusYudhoyono @PDemokrat   \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\nhttps://t.co/GldR9m4o2D',04/19/2022 14:08:03
1516415709693329418,Yudha HER,b'@SantorinisSun Ternyata Pak Beye yang ngebet kepingin jadi presiden lagi makanya ngomong terus tentang periode 3',04/19/2022 13:57:33
1516414957612642307,St. Rajo Alam,"b'@ajengcute16__ @JohnT7582 @Uki23 @PDemokrat Terus ngapain ketua lu masih ribut isu presiden 3 periode? \nKomisioner KPU sudah dilantik, jadwal pemilu sudah ditetapkan. Tahun depan sudah pendaftaran capres. Memang bisa dlm setahun amandemen UUD dan kemudian ubah UU Pemilu.\nKan DONGOK namanya ketua kamu itu.'",04/19/2022 13:54:34
1516414911622127630,zaenab sc,"b'@SisiwittFrida Lalu siapa sekarang yg meminta 3 periode? Bukannya SBY, yg mau mencalonkan lg, jd presiden? Tdk ingat penyakitnya dan tdk ingat umur, ternyata nafsu keserkahannya msh membara sekali di dadanya. Ternyata partai Demokrat ini, utk  bisa maju lg, jd 3 periode, hrs banyak memfitnah !'",04/19/2022 13:54:23
1516412415562645510,Djon Mukid,b'Ini beneran bang \xe2\x81\xa6@jansen_jsp\xe2\x81\xa9 ? https://t.co/RKdFb79qqP',04/19/2022 13:44:28
1516411504161169423,🇲🇨 Great it 🇲🇨,b'@etika_arie Apakah ada pesan tersembunyi @AgusYudhoyono terkait presiden 3 periode? Krn sudah jelas kok Presiden @jokowi bilang apa terkait 3 periode dan penundaan pemilu atau @AgusYudhoyono gak punya prestasi apa2 utk dijadikan kebanggaan dan bahan kampanye kecuali cuma anak @SBYudhoyono ?',04/19/2022 13:40:50
1516410290556055566,detik sulsel,b'DPRD Sulsel Sampaikan Aspirasi Demo Tolak Presiden 3 Periode ke DPR RI https://t.co/VMkhCdd5oV',04/19/2022 13:36:01
1516408777838411776,TEMPO.CO,b'PKS memasang baliho besar di Jalan Margonda Raya untuk menyindir wacana perpanjangan masa jabatan presiden menjadi 3 periode #TempoMetro \nhttps://t.co/oCBTqVlZdB',04/19/2022 13:30:00
1516408007197876230,Andang Supratman,"b'@republikaonline Negara ini sedang darurat Ekonomi Oom.\nGimane kalau para pegawai di Istana dan para pembantu Presiden juga di kurangi dan dirampingkan.\nSeperi di PHK, begitulah.\nPasti rakyat setuju untuk 3 Periode...\n\xf0\x9f\x98\x80\xf0\x9f\x99\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xa9'",04/19/2022 13:26:57
1516398370897612801,nakaluarbiasa,b'@Leonita_Lestari semoga gak perlu terjadi. wacana 3 periode hanya menggarisbawahi kl amanat reformasi udah dikhianati oleh elite politik kita yg utilitarian.\n\nkl sampai presiden terdahulu musti ikut kontestasi power grab LAGI. itu menambah parah kengawuran nkri harga mati ini.',04/19/2022 12:48:39
1516395887991603208,MULUT mu BAU mu,"b'Gitu juga banyak yg saling sikut mo jadi presiden,bahkan ketakutan dgn gorengan 3 periode.\n\nBerat nDAS mu kui raisoh mikir\xf0\x9f\xa4\xa3 https://t.co/AhBNcuzFTl'",04/19/2022 12:38:47
1516393205025017858,KAWULA_ALIT,"b'@Irwan2yah Tuntutannya apa coba?\nKalau nolak jabatan presiden 3 periode, @cakimiNOW kudu tanggung jawab ni'",04/19/2022 12:28:07
1516389028819771396,Wambo,"b'@mazzini_gsp Catet nih, yg pengen presiden 3 periode itu salah satunya: Muhaimin Iskandar.'",04/19/2022 12:11:32
1516385362360168449,End Game 🇮🇩,"b'@SisiwittFrida jadi isu 3 periode ini mgk sebenar nya adalah keinginan SBY utk jadi presiden kembali, mgk krn sdh tau @AgusYudhoyono peluang nya setipis irisan bawang.. \n\nMbok yo kl pengen maju lagi jangan malu-malu..'",04/19/2022 11:56:58
1516383829216608270,Dwi Bambang Irianto,"b'ISU YANG SUDAH BASI ITU BERGULIR KEMBALI\nSebagai Ketua Partai Demokrat, Agus Harimurti Yudhoyono alias AHY  kembali melontarkan sindiran pedas soal wacana perpanjangan masa jabatan Presiden menjadi 3 periode, (....)\nhttps://t.co/enXzrFnbvK https://t.co/Q68PC51gRQ'",04/19/2022 11:50:52
1516381545116082176,NitNot ❘,"b'""Apakah karena ada unsur munculnya ide atau wacana jabatan 3 periode atau masa perpanjangan jabatan Presiden?""'",04/19/2022 11:41:48
1516372446836031489,BeritaSatu,b'Konsistensi Jokowi Tolak Penundaan Pemilu dan Jabatan Presiden 3 Periode https://t.co/R1L2nVZ6my',04/19/2022 11:05:38
1516370293299720197,Yosh Arafath,b'3 hal yang tidak boleh kamu lakukan saat kamu sedang berpuasa\n1.  Pindah Agama\n2. Menjatuhkan Presiden (Makar)\n3 periode',04/19/2022 10:57:05
1516368333171740672,Santo,"b'@raflychalil @digitpreneur Iya, kasihan dia. Udah semangat mau nyalon jadi presiden, kok malah muncul wacana 3 periode. Untung udah mereda isu tersebut.'",04/19/2022 10:49:18
1516367957231751173,HANTU RIMBA,b'Wacana presiden 3 periode digulirkan oleh mereka rupanya ingin mencalonkan SBY lagi. Ternyata mereka pembegal konstitusi tapi yang dituduh Jokowi',04/19/2022 10:47:48
1516365440217673729,Gembelelite,b'RAKUS DAN SERAKAH!!\n\nhttps://t.co/uIDpTBWL8d',04/19/2022 10:37:48
1516365335557193729,Haddy Iskandar,b'@KompasTV \xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5hallah ketua partai ngebet jadi presiden 3 periode\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d https://t.co/wB8BeHqPhy',04/19/2022 10:37:23
1516365040592769030,Roni Kurniawan,"b'Presiden Sudah Menolak 3 Periode, Kenapa Mahasiswa Masih Saja Mau Demo..?? https://t.co/nt96leMdLf'",04/19/2022 10:36:13
1516364369898405890,Dhiya Husna,"b'Presiden Sudah Menolak 3 Periode, Kenapa Mahasiswa Masih Saja Mau Demo..?? https://t.co/LJS6MtnYoH'",04/19/2022 10:33:33
1516364116562440196,Novela,"b'Presiden Sudah Menolak 3 Periode, Kenapa Mahasiswa Masih Saja Mau Demo..?? https://t.co/nc7VfhSDp2'",04/19/2022 10:32:32
1516363567960059906,Veronica Chervinnita,"b'Presiden Sudah Menolak 3 Periode, Kenapa Mahasiswa Masih Saja Mau Demo..?? https://t.co/G7w9oi18Fy'",04/19/2022 10:30:21
1516362617748885511,Sukma nusantara,"b""@yusuf_dumdum Oh ternyata masih ad yg ambisi tuk kembali jdi presiden.\nPantas anak'a tetap menggoreng 3 periode ,gar bp'a bisa maju dan tak tampak ambisi....""",04/19/2022 10:26:35
1516362574404931586,Radesi Lidya,"b'Wacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi\n\nPantesan kemaren heboh banget terkait penolakan 3 periode pak Jokowi, yg sebenarnya beliau juga gaminat, ternyata Raja Cikeas ingin 3 periode?\n\nhttps://t.co/j6rgepAekW'",04/19/2022 10:26:25
1516356234357899264,Cah Kolong 🇮🇩🇵🇸,"b'@tvOneNews Emang . . . Kalo hadiah dari presiden, terus rakyat akan mendukung 3 periode ?\n\nHuhh modus \xf0\x9f\x98\x89\xf0\x9f\x98\x89\xf0\x9f\x98\x89 https://t.co/b6noW29AUH'",04/19/2022 10:01:13
1516353795952762881,ind4her4w4n,b'@KieDonYoo Itu makanya diusahain dia 3 periode trus 4 periode trus presiden seumur hidup trus anaknya yg lanjutin jadi presiden..',04/19/2022 09:51:32
